mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,Eminor_count,Aminor_count
ESFJ,SJ,★━ ESFJ Vibes ━★,1WbGBiriToKwYWxzEz0LkL,50,0.5798000000000001,0.1219797574374117,0.61224,0.20427877710499,-7.30774,4.35330461767675,0.66,0.4785181206984066,0.0570639999999999,0.0509353001365457,0.30753608,0.336076562620802,0.155468,0.0972857508705616,0.4632820000000001,0.2326137849197546,126.45654,27.46929080621352,0.066848142,0.1770224958027692,1.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
ESFJ,SJ,esfj girl.,5Xnk0CNixQOMFuLWNiSCQZ,50,0.59564,0.1406220524407642,0.5649599999999999,0.1756556185452962,-7.004459999999998,2.894003767186525,0.4,0.4948716593053936,0.1134139999999999,0.1168960256826901,0.29263984,0.2970575998987511,0.179176,0.1368122213182755,0.3912799999999999,0.2005822188794715,130.0979,34.47313878964612,0.0109651752,0.0601626643993017,2.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,6.0,6.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,4.0,3.0
ESFJ,SJ,This Is SFJAZZ Collective,37i9dQZF1DZ06evO2mIPPY,50,0.45012,0.0988285755585841,0.500158,0.1854838439413667,-13.18464,3.241456423477897,0.5,0.5050762722761054,0.070518,0.0364173242581391,0.5843256,0.2595222004436268,0.667196,0.2155547479677229,0.437076,0.2134799427179451,119.57963999999998,27.492813565462992,0.40607808,0.3096169405150691,1.0,8.0,3.0,6.0,0.0,0.0,1.0,0.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0
ESFJ,SJ,ESFJ (PDB),1JCPkiu7X1K0bTkT5PjHnl,50,0.6302400000000001,0.1019528822745175,0.67202,0.1938495619109344,-5.73424,2.8243774864777635,0.6,0.4948716593053935,0.0763959999999999,0.0692531557079546,0.25452714,0.2686108700342781,0.172012,0.1463888540420858,0.5469180000000001,0.2353904300674667,117.41988,26.52458052036308,0.00838526,0.0536929810271401,1.0,5.0,3.0,4.0,0.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0
ESFJ,SJ,ESFJ,7mCdobNDA0ZDlU0GGyuWww,50,0.60638,0.1220685471531533,0.57806,0.1951055611713823,-7.174740000000001,1.898640596504214,0.56,0.5014265364224069,0.0749679999999999,0.084097619272765,0.4295244000000001,0.2917039718210282,0.1740939999999999,0.1360296417427211,0.403834,0.2285501593764931,114.3671,23.708237570601515,0.0006881758,0.0028446852247319,1.0,6.0,6.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0
ESFJ,SJ,This Is EDF,37i9dQZF1DZ06evO1pDV5j,50,0.6587199999999999,0.1245519381869364,0.6523400000000001,0.1716393478031355,-8.294580000000002,3.981055829032991,0.56,0.5014265364224069,0.3357220000000001,0.1441968230989737,0.13397,0.1533171502048572,0.241712,0.1693144805456668,0.4183,0.1757603017563106,128.236,22.4389293807682,0.0078145472,0.0525844171612842,0.0,2.0,3.0,15.0,6.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,4.0,0.0
ESFJ,SJ,ESFJ,6BQWUdk1xVfWdgKQKuUnUu,50,0.62312,0.1256162994753369,0.53772,0.1417643978218647,-7.34362,2.078080824673947,0.78,0.4184519575964802,0.084626,0.0767477442598777,0.3269122,0.2634536361122684,0.15756,0.120637640925887,0.492818,0.2001260803511993,115.11968,28.81778534200641,0.0004633057999999,0.0015657287131362,1.0,8.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,5.0,0.0,3.0,5.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0
ESFJ,SJ,|ESFJ vibes|,4nOkl70qd78MbPq4DL6FLb,50,0.6727599999999999,0.148067491505787,0.6903800000000001,0.1349072077165544,-5.557500000000001,1.7388455852627498,0.7,0.4629100498862757,0.079414,0.0783805161389237,0.1825314,0.1801316108306618,0.17149,0.1207823464090743,0.48046,0.2115311729813295,117.17158,32.93562882232615,0.003381272,0.0211620640246992,0.0,6.0,4.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0
ESFJ,SJ,Esfj 😇,0pV8ICgtqsaD7BT1Xvnflp,50,0.6057000000000001,0.1324821512814585,0.56874,0.1721160986908878,-7.2835,2.461333662460086,0.8,0.4040610178208843,0.103636,0.0982881701520418,0.312685552,0.2904570298722878,0.1512639999999999,0.1040645909313743,0.4424280000000001,0.2225537046308102,127.45984,33.19582578833966,0.0236038822,0.0975991051525872,2.0,5.0,2.0,5.0,7.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,8.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0
ESFJ,SJ,ESFJ vibes,6VfTmFmtJUSQhyQFsQvOsI,34,0.5131176470588236,0.1369728494896934,0.5677058823529412,0.1557022273466665,-7.7681764705882355,2.8976643517128005,0.5294117647058824,0.5066403971048988,0.0481882352941176,0.0397140442657627,0.3438520882352942,0.2760113204437695,0.154385294117647,0.0992355420577054,0.3349705882352941,0.2086451424605202,126.68679411764704,34.130001089221594,0.0628786282352941,0.2049375027673469,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0
ESFJ,SJ,esfj ♎︎,00Nk7vRZ0qMwObSUhY7hR3,50,0.6713799999999999,0.1378943532312372,0.65074,0.1329108662500811,-6.44192,2.2551974422816,0.52,0.5046720495044484,0.090954,0.0715724072074524,0.144251,0.1767464309399202,0.1591919999999999,0.0843203774727251,0.39497,0.1992757204355363,113.0478,22.28900855780256,0.0184846086,0.0603101400754663,3.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0
ESFJ,SJ,esfj // the authentic ,3aVsLjJaHunrEhlVRp9AxT,36,0.5741111111111112,0.1480613343522161,0.556377777777778,0.2015358048459891,-8.281972222222223,3.668814900023565,0.7777777777777778,0.421637021355784,0.0468222222222222,0.0275548710872491,0.31524575,0.3315520379883828,0.1548611111111111,0.1022104810889981,0.4368027777777777,0.2177117366560144,118.96836111111112,29.20339920347119,0.0939414611111111,0.2288421137897608,0.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0
ESFJ,SJ,esfj x istj,3bF3pdi4J3BWhPzcFbVcyK,50,0.54564,0.1145525028900169,0.51282,0.1825284646518544,-7.748660000000001,2.497990478977297,0.8,0.4040610178208843,0.052866,0.0452146337607908,0.47014816,0.3231055308003405,0.1447519999999999,0.1000042718271248,0.359942,0.162062840029315,115.66372,29.1491557220403,0.0073638672,0.0405738688487735,0.0,9.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,2.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0
ESFJ,SJ,istp x esfj,07uL3T6J8OCQkntU1pvQRC,39,0.5791282051282051,0.1385318089042101,0.5322820512820514,0.1698671227936937,-8.004615384615384,2.604248427952665,0.9487179487179488,0.223455865030959,0.0480128205128205,0.0204733868265889,0.4048648717948718,0.2955245820113945,0.1492230769230769,0.0934408832576384,0.4632923076923077,0.2476580318276492,124.95520512820512,27.958683611225418,0.025972364102564,0.1023939762062584,0.0,6.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,4.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0
ESFJ,SJ,esfj'22,4HZevNE1zQvzKrF813uoV6,35,0.7187428571428572,0.1034147397780478,0.696657142857143,0.14616951135726,-5.306628571428571,1.9346762624108809,0.7142857142857143,0.4583492485141057,0.0737457142857142,0.0495931585821195,0.2004517142857143,0.2048641796049521,0.1603885714285714,0.1248389003556856,0.6423142857142856,0.1880400100461369,116.44554285714284,24.147228725835497,4.277142857142857e-06,1.4710927025499783e-05,1.0,6.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
ESFJ,SJ,esfj ,4Jmai8aXyAbOZJEO3kmkTj,50,0.7491400000000001,0.1118170900741611,0.6734600000000001,0.1249176398059692,-6.270740000000001,1.6107821627763224,0.7,0.4629100498862757,0.21678,0.1233595375729176,0.1641044,0.1859366476502912,0.176678,0.1198811337985103,0.481232,0.2296170089340873,127.07146,28.96111066917574,0.0046733414,0.0329493021694463,2.0,1.0,0.0,12.0,3.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,7.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0
ESFJ,SJ,Esfj's playlist,62DySUoJvxpJPj8Za7Z95R,50,0.59276,0.135359922323517,0.7351799999999998,0.160878923924998,-5.96788,2.533816365299826,0.58,0.4985693819032897,0.092526,0.0904063904414564,0.089662566,0.1656956618802808,0.242182,0.1843621897687444,0.500326,0.2171948366451332,118.7808,28.20349819741212,0.1641283971999999,0.3134236390759252,2.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,2.0,4.0,4.0,0.0,5.0,1.0
ESFJ,SJ,!! esfj?...,08kKwo07PepNFa9LKi2J4a,50,0.7491600000000002,0.1016814473475563,0.74956,0.134473297554206,-5.18802,1.9333875683338184,0.4,0.4948716593053935,0.093612,0.0879355599868681,0.141564098,0.1755562941711308,0.176934,0.1600606512723045,0.64998,0.2036957004144833,124.64432,19.84735633702836,0.002366332,0.0109376942914883,2.0,7.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,3.0,4.0
ESFJ,SJ,💎 Playlist for an ESFJ: The Provider,7zNQqbEI26asaE4fwFHKgj,21,0.6338095238095238,0.1310448850766862,0.5840000000000001,0.1443786687845542,-6.715809523809523,1.986247457368986,0.7142857142857143,0.4629100498862757,0.0658904761904761,0.0445170743059548,0.2083266666666666,0.2142311230501612,0.1535,0.074224618557457,0.3963857142857143,0.1867895454400869,116.30004761904762,31.62853380964124,7.652380952380952e-06,2.228339491746307e-05,0.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
ESFJ,SJ,ESFJ songs,6PsawaiOyvzoNX6h6B8DUE,50,0.59982,0.1256397002770791,0.62412,0.1739849442231325,-6.62818,2.6232327438035816,0.7,0.4629100498862757,0.06984,0.0671887715351915,0.31601722,0.2858103535261565,0.162078,0.1381838147142406,0.53888,0.250758656228393,123.96956,27.13027486200911,0.0131069847999999,0.063503912906612,2.0,5.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
ESFJ,SJ,90s Esfj,4Pakq0h41gItdq7U8tefvH,25,0.55484,0.1262390853367793,0.6228000000000001,0.2225310839710563,-8.2838,2.694528019895136,0.92,0.2768874620972691,0.03632,0.0112154655127046,0.3127284,0.2703306905390753,0.193816,0.1536422377906978,0.490208,0.2335232999081676,112.933,26.711439141311725,0.0173740584,0.0843057451637945,0.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ESFJ,SJ,ESFJ Playlist,4gSwqkPdTwgGI6Zm5wrw1h,50,0.58894,0.1381215687541306,0.58616,0.2037505838228771,-7.12696,3.4709814936094943,0.62,0.4903143514780145,0.07021,0.0626457720449037,0.35560902,0.3215891450032764,0.151146,0.1219976751367644,0.4722,0.2534219680247768,122.7522,29.10487510044056,0.0101538743999999,0.0552425882969817,2.0,6.0,4.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0
ESFJ,SJ,✨ insecure esfj things ✨ ,3KUUbVw5iQldsOznrhXkKA,40,0.58825,0.0996948549452984,0.53255,0.1835602255671321,-7.716675,2.621949816526742,0.8,0.4050957468334667,0.067815,0.0616721087688754,0.436983425,0.3441973534754173,0.17268,0.1392723548322237,0.4105724999999999,0.2138593055204573,127.682075,25.31007715129464,0.02037943625,0.093443287398814,0.0,5.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0
ESFJ,SJ,esfj🫶,1gwlpFIAWQwSUaz81VDbGF,50,0.55742,0.1306561291391745,0.61256,0.1651889653872627,-7.37032,2.19226292963528,0.78,0.4184519575964802,0.046502,0.0226257167210865,0.37190516,0.2974905623884192,0.1598699999999999,0.1102697939101166,0.536656,0.2618572170212661,122.9504,30.38718463901705,0.0488218696,0.1660816836218668,1.0,7.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,8.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0
ESFJ,SJ,esfj,1DY8jnxmMPVeavNfmYIAge,50,0.60134,0.1526815560276368,0.63092,0.198120952543477,-6.008380000000001,2.310963770060148,0.72,0.4535573676110727,0.065536,0.0368013296121823,0.245250452,0.3013643269500388,0.164598,0.1313249381636004,0.4729940000000001,0.2202255637814492,130.62892,28.315029004111462,0.0132012461999999,0.0785569671093652,0.0,3.0,2.0,2.0,7.0,0.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0
ESFJ,SJ,ESFJ,1Kr7ugI2dAMpfaePMPHy6H,50,0.6057000000000001,0.1324821512814585,0.56874,0.1721160986908878,-7.2835,2.461333662460086,0.8,0.4040610178208843,0.103636,0.0982881701520418,0.312685552,0.2904570298722878,0.1512639999999999,0.1040645909313743,0.4424280000000001,0.2225537046308102,127.45984,33.19582578833966,0.0236038822,0.0975991051525872,2.0,5.0,2.0,5.0,7.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,8.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0
ESFJ,SJ,Pinches ESFJs,7IQao2YE8ZWxqHqsbbrK6a,16,0.540375,0.1288067674205565,0.6123749999999999,0.2541030958751454,-7.38675,3.5323069987379827,0.75,0.4472135954999579,0.05471875,0.0392114306250953,0.4463055625,0.3505802637348483,0.1885437499999999,0.1573931297473516,0.5865625,0.2582321871881969,123.10425,42.602415188969424,0.0479655224999999,0.1640475553376523,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
ESFJ,SJ,energy as a consul; esfj,19vWt4LqqznZOHJtsQjumb,16,0.617625,0.1567617619191619,0.6545,0.122135989781882,-5.531,1.588823715835083,0.4375,0.51234753829798,0.07530625,0.0552237686598805,0.2324956249999999,0.2469524836608249,0.19971875,0.1850952735530182,0.5086875,0.1888232749601242,121.3428125,32.29569631229265,0.015507066875,0.0619981196805867,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
ESFJ,SJ,esfj,46Pa7S2PLPNdvsDLQKcyRP,24,0.5445,0.1742097686074488,0.5398458333333332,0.2282943637140943,-9.155625,5.4703223083844605,0.875,0.3378319623460881,0.0421041666666666,0.0187066479502938,0.4003614166666667,0.3330985318948651,0.1842291666666666,0.0981622148113349,0.4413333333333333,0.2357145780787445,128.667625,35.80150644488059,0.0607401458333333,0.1987362119470889,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ESFJ,SJ,♉️ ESFJ  ♉️,6QQwyYpSdkRvmgYKITxZHz,50,0.5599600000000001,0.1469170194778158,0.6274400000000001,0.2091640465456407,-7.64498,3.611967085132647,0.68,0.4712120714991611,0.053234,0.0391690194632733,0.3181255199999999,0.3331343455152701,0.1641659999999999,0.0983037724482179,0.508082,0.2386440400107513,123.7224,25.10797460764128,0.046468977,0.1659020497674085,1.0,7.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,4.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0
ESFJ,SJ,POV: Elijah’s ESFJ Playlist,5v1lQp6AhfMcLyvaEOHeMn,34,0.6027941176470588,0.1173861226147758,0.6094999999999999,0.1977422947968268,-7.011852941176471,2.925709042601602,0.6176470588235294,0.4932702180563816,0.0741147058823529,0.0813074491810874,0.3289771176470588,0.3285963312048059,0.1505647058823529,0.1044164792588792,0.4874058823529412,0.2758001054136266,127.91299999999998,29.991714831690675,0.0549336188235294,0.1900687043371522,2.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0
ESFJ,SJ,"esfj, by infp >:D",4qdDXPabceqO5aTcPEIhR2,29,0.6692758620689656,0.1089308091508826,0.6763103448275862,0.1656060522203814,-5.412172413793104,1.6041700361639064,0.6206896551724138,0.49380397379124,0.0649137931034482,0.0408320928064636,0.246151724137931,0.2790118066123081,0.1385103448275862,0.0975546635951483,0.6566551724137932,0.2199169122097299,115.42920689655172,23.90867111736916,7.606896551724138e-06,1.8856460829769462e-05,0.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
ESFJ,SJ,Life & Times of an ESFJ,0HpYgOxkSnFjZRXTwhImW8,50,0.5865102040816326,0.1296990302021343,0.7818979591836736,0.1630566421137604,-5.085632653061224,1.8959285510214328,0.7142857142857143,0.4564354645876384,0.0820918367346938,0.0757189013081022,0.1431046673469388,0.2215871796272325,0.2051530612244898,0.1862547025156242,0.5645204081632653,0.2272471570958881,125.52391836734694,29.494827109905174,0.0122638636734693,0.0456749880584119,2.0,7.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,6.0,0.0,3.0,1.0,1.0,7.0,2.0,0.0,0.0,4.0,1.0
ESFJ,SJ,esfj: the consul,6VGdnZIsShIgKpYYCFIZWU,49,0.5663877551020408,0.1248595571576539,0.6425510204081633,0.1961809391463751,-6.627959183673469,2.353035742744392,0.6938775510204082,0.4656573146573319,0.0640836734693877,0.0588348335984544,0.2944837142857143,0.2989773463194299,0.1851326530612245,0.1598575751355915,0.5046326530612245,0.2287628588259713,123.85818367346938,26.596506339080094,0.0148379853061224,0.064275169161553,1.0,4.0,3.0,1.0,7.0,0.0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0
ESFJ,SJ,ESFJ,67rFYnO5YNJsGsLSctQyzZ,50,0.5025799999999999,0.1191231724060505,0.63216,0.1285244930202895,-6.31662,2.549964408635172,0.82,0.3880879344916035,0.0573439999999999,0.0501438834245809,0.218769,0.2000462104701545,0.179116,0.1641803865588464,0.274624,0.1298232056235223,131.87828,27.97253434414347,0.0196716442,0.0847211174780552,2.0,4.0,1.0,3.0,8.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0
ESFJ,SJ,ESFJ | KPOP,2ndIXL3CGNGzvrm2QRgzdT,45,0.6779111111111111,0.1120772505953376,0.7648222222222223,0.1402587363814216,-3.773622222222222,1.30467114088516,0.5111111111111111,0.5055250296034369,0.08454,0.0608899805162781,0.2038673333333333,0.1876378402958984,0.1933333333333333,0.1250575685616246,0.6172444444444444,0.1651741719237819,123.3117111111111,28.50761789227433,1.845422222222222e-05,7.41585324732486e-05,1.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,0.0,4.0,2.0
ESFJ,SJ,ESFJ 주인장이 보장하는 주말 아침 상쾌한 팝송모음,7ow2gq61qcRuCiYPorzxFx,16,0.66825,0.12639171913803,0.7597499999999999,0.1134892065352472,-4.448437500000001,1.1314886930500012,0.5625,0.51234753829798,0.07315625,0.0535402523808022,0.099804375,0.1230393806859549,0.17980625,0.1244526333925214,0.6191875,0.1781060428508813,119.13525,33.85724479930403,0.000275373125,0.0006568420149647,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
