mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,F#/GbMajor_count,Gminor_count,G#/Abminor_count,Aminor_count,Dminor_count
ISTJ,SJ,ISTJ,3xfZFgZQKEqPz8EJQxwMnX,37,0.6036216216216216,0.1322960382692609,0.5475675675675676,0.1970594299162537,-6.944405405405407,2.276092844467606,0.7027027027027027,0.4633731916228156,0.0664891891891891,0.0632225864342438,0.4630121621621622,0.3103778162277489,0.2076108108108108,0.1112469170204125,0.4030351351351351,0.1988849223605006,113.4455945945946,30.79534993348063,0.0585201159459459,0.2128364862777976,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
ISTJ,SJ,「 istj 」,3vIoTaSq2yQbjtXdA8VXcx,50,0.3458259999999999,0.1214724270552534,0.0945162,0.0835384468224673,-22.20952,5.73893574447246,0.28,0.4535573676110727,0.0409799999999999,0.0063776075099539,0.96398,0.0447767660233541,0.10458,0.0177140092144319,0.1675239999999999,0.1046390210120839,109.71524,35.5629872615003,0.8589278,0.2119533832775884,3.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,8.0,5.0
ISTJ,SJ,embodying the istj slytherin gemini i am,5fmJNZeVrIMDFRhNwjpmC2,50,0.58342,0.1502054497774869,0.61088,0.1586202807631727,-7.42362,2.2734247552886337,0.54,0.5034574339058886,0.053132,0.0332744888490156,0.1871323186,0.1982147223779316,0.161066,0.1185445987029044,0.388672,0.2180815266390633,114.58972,26.424801600660803,0.0487281393999999,0.1530514707036574,3.0,10.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,3.0,5.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0
ISTJ,SJ,"estj, entj, intj, istj, istp",6Q4l73KN7JDLOebGK4jkBl,33,0.6289999999999999,0.1517524711495665,0.6782727272727272,0.1561506229428962,-6.378,3.067624070433012,0.6060606060606061,0.4961976634488731,0.0851030303030302,0.0798529722554539,0.1440793636363636,0.1776783337195721,0.2180818181818182,0.1594277078618735,0.5296666666666666,0.2350108596781575,126.56396969696968,27.510590579453268,0.0987346348484848,0.2314916487449115,1.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0
ISTJ,SJ,ISTJ,2hv5ZZj0kA0iCT7C2j5ife,15,0.4963333333333333,0.147987772982706,0.5884666666666668,0.2369420865548211,-8.456466666666667,4.605904252256269,0.6666666666666666,0.4879500364742666,0.0550666666666666,0.0476705759302718,0.2522732,0.2907605196365461,0.1541666666666666,0.0660094978735924,0.3728333333333333,0.2308208695277006,115.28026666666663,28.876496711900163,0.0010031826666666,0.0022268496998818,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ISTJ,SJ,ISTJ x INTJ,3w8ho1s0cvk5JJ5sXHXQj7,49,0.5719795918367346,0.1649551062405463,0.6324489795918368,0.1789207297968024,-6.633755102040816,3.055291144955285,0.5714285714285714,0.5000000000000001,0.0608857142857142,0.0417204186620093,0.2835017959183673,0.2987752401117477,0.1730673469387755,0.1043624940367209,0.502061224489796,0.2146996359416322,128.27706122448978,34.319035390003904,0.0890171046938775,0.2242471941266655,1.0,5.0,2.0,2.0,2.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0
ISTJ,SJ,ISTJ  ,5I04P3MhsKnlk8LmEEP0GS,50,0.4749799999999999,0.1368569176854694,0.538926,0.2323708250418117,-9.87972,3.8737113777832426,0.72,0.4535573676110727,0.040372,0.0198490943606698,0.217534192,0.2350013812117315,0.1450919999999999,0.0824960823807001,0.428748,0.2295162785921197,123.48728,25.10910509872416,0.143609351,0.2471303959417144,0.0,11.0,1.0,0.0,4.0,0.0,1.0,7.0,3.0,0.0,1.0,2.0,6.0,1.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
ISTJ,SJ,istj-t,1i5KbQIgsR4xpkEGZjcrbt,50,0.5284,0.1470682196277965,0.5426,0.1526037953897181,-7.65152,2.130955129724218,0.78,0.4184519575964803,0.0420079999999999,0.0460716471312645,0.3463507506,0.3174734553813051,0.152414,0.0945057519251541,0.3670219999999999,0.2295394779882146,111.0349,27.02850257560696,0.1704219058,0.3009685007263997,1.0,8.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0
ISTJ,SJ,Sei lá musicas que um istj escuta,2vltvPFZoKKI7YToJA8nTX,50,0.60382,0.1532665665047771,0.64642,0.1790897722669059,-7.87384,3.187250759267143,0.58,0.4985693819032897,0.08084,0.0780158775048844,0.20031042,0.2576141494927264,0.19956,0.1639194115087891,0.484492,0.2220583944527627,119.68582,30.619702614353205,0.1294022702,0.2598289183374723,2.0,3.0,0.0,5.0,4.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,7.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0
ISTJ,SJ,"infj, intj, istj, intp, infp",74zPobBKxQk5TQUcYHIvoE,50,0.6527600000000001,0.1390234982340197,0.5853,0.1350962242104433,-7.508559999999999,2.6496950703268265,0.42,0.4985693819032897,0.088278,0.0712049077934769,0.20425454,0.2256916574235299,0.207662,0.1556319610556932,0.3748139999999999,0.1783451217529126,116.92034,23.990394178529545,0.0309884783999999,0.1110101343150205,2.0,3.0,5.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,4.0,0.0,2.0,2.0,0.0,4.0,3.0
ISTJ,SJ,istj 23,41hhcM19AkTWgIeY7D5734,50,0.5858400000000001,0.1118313891169949,0.41092,0.182343457043379,-9.36508,3.4619850377540127,0.8,0.4040610178208844,0.0473,0.0249379965809081,0.62129328,0.3041529448893414,0.1297299999999999,0.0734777940910707,0.3875200000000001,0.1667772851953852,106.66572000000002,25.31849034255642,0.025669396,0.1107425548426932,1.0,5.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0
ISTJ,SJ,ISTJ playlist,033ZTVgm58MDoHiWXWWosw,38,0.5623947368421054,0.113554496852103,0.6667105263157896,0.1758955322473551,-8.160921052631581,3.014981487833257,0.6842105263157895,0.4710691208760756,0.06115,0.0523885573951597,0.2478407894736841,0.2497586670993657,0.198378947368421,0.1531430335797131,0.4432763157894737,0.2077265112544656,127.37615789473683,34.02106596875047,0.199167477368421,0.3394274603142954,0.0,2.0,0.0,4.0,2.0,1.0,0.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0
ISTJ,SJ,Istj vibe,3RwG6lxgLNnGW9RMWfftt3,42,0.6590952380952382,0.1318248671022553,0.665952380952381,0.1597923885334254,-5.873261904761905,1.702281525819834,0.5238095238095238,0.5054867366041313,0.0815333333333333,0.075458477248205,0.126425,0.2042915446509073,0.1845571428571428,0.1369269310980506,0.4957428571428571,0.2237106538702443,118.6714523809524,26.128441685028235,0.0086538785714285,0.0291646355489037,1.0,4.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0
ISTJ,SJ,istj,3y9cnhSdUyUl4o8AgArXA2,50,0.6037,0.1102592955033631,0.59574,0.1724244655683485,-6.739380000000001,2.132315153507462,0.74,0.4430874976934521,0.054678,0.0426993155324388,0.30172906,0.241533459863365,0.156842,0.1089494454753568,0.45866,0.1952050319274478,122.61728,31.801890269220007,0.0299521682,0.1247744092657121,1.0,4.0,1.0,4.0,5.0,0.0,1.0,2.0,2.0,2.0,7.0,3.0,3.0,5.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
ISTJ,SJ,istj 1w9 struggles,2U1sOdXvt3AW8sFLWionks,4,0.76275,0.0882057254377514,0.67225,0.1546035251862,-6.28125,2.6765335012536893,0.5,0.5773502691896257,0.06755,0.0400884438876508,0.334625,0.2254622566343792,0.247,0.1519934209102486,0.60175,0.0875685445808025,121.26024999999998,19.14886042518805,9.175e-06,1.835e-05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ISTJ,SJ,a playlist for istj,37YGG7PnpLklXsBsr5pCQg,15,0.5219333333333334,0.1061686439226806,0.4634666666666666,0.2024256006771964,-8.802266666666666,3.0396048020064965,0.8,0.4140393356054125,0.06116,0.043847655092865,0.5574466666666666,0.2899209864445007,0.1749466666666667,0.0992205686241277,0.3267466666666666,0.1581065367161679,102.34873333333331,16.994247066356927,0.074427304,0.2094231719819615,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ISTJ,SJ,ISTJ,6GfKSkwhNGv8YpKazSw3JL,40,0.493,0.1693174836111447,0.57665,0.2042712563084835,-8.3437,3.713339220176709,0.525,0.5057363253408151,0.04202,0.0200750157262766,0.341598465,0.3409686156777223,0.15258,0.1083259307924528,0.3868525,0.2296784630822971,122.798125,28.50117302416174,0.2142608125,0.3504310397008461,2.0,7.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,6.0,1.0
ISTJ,SJ,istj 5w6,0WEd5QOCDuQfLoihPXKof1,24,0.5545416666666666,0.1538819364393327,0.6996375,0.1905428784620635,-7.221208333333333,3.3876705345063174,0.625,0.4945353550468402,0.0670791666666666,0.061987032158324,0.1939654166666666,0.2504369345759903,0.191525,0.1693335895952642,0.5126875000000001,0.284887537402729,125.74808333333333,30.28881388568145,0.2216154458333333,0.3101793003192213,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0
ISTJ,SJ,22istjetztda,6K64j0COd2m0UNxspfOPvV,50,0.6572600000000002,0.135695007653343,0.6272,0.1615645445040969,-8.419519999999999,2.9799530624984474,0.58,0.4985693819032897,0.121432,0.116375783721248,0.319304478,0.2624760539239569,0.182258,0.1155289293039732,0.531394,0.2350966318129545,125.86728,32.71962608565854,0.137665606,0.255421105323424,2.0,6.0,0.0,2.0,6.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0
ISTJ,SJ,istj lvfe,1fgHpCc8PRyKtApTLLzbQc,50,0.51454,0.1386272656280509,0.6099199999999999,0.1763999213290583,-7.453779999999999,2.7299003217954274,0.56,0.5014265364224069,0.0425419999999999,0.0191112862263242,0.239384098,0.2794647725366359,0.15747,0.1140559892047295,0.40123,0.2049534304993926,115.45802000000002,29.446975277600107,0.1267439892,0.2285452852640067,3.0,5.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,0.0,3.0,4.0,1.0,2.0,0.0
ISTJ,SJ,istj.,0y1xAynUWVLMcR2RCiczcW,50,0.5230400000000001,0.1413820933729962,0.5071,0.2299433159964181,-8.907760000000001,4.062508446760449,0.64,0.4848732213850611,0.0573199999999999,0.064565195653664,0.48696078,0.3588855774430398,0.184322,0.1406483867301574,0.366008,0.2036906366156725,120.47644,29.54113959096807,0.0689730314,0.2036761840388513,2.0,7.0,2.0,2.0,3.0,1.0,4.0,6.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0
ISTJ,SJ,Istj | Ev,085LtibfmFUU657dooyQBn,50,0.54758,0.1324576312698994,0.4859799999999999,0.1970156411484703,-9.57106,2.8514891878040256,0.88,0.328260722659316,0.0420059999999999,0.0239467726938094,0.5307646,0.2841630456033497,0.147028,0.1281300933920406,0.410998,0.1941896931731802,116.18148,27.19309718550662,0.0483546319999999,0.1529467493230375,1.0,7.0,1.0,3.0,7.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,6.0,2.0,5.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0
ISTJ,SJ,istj ass actin' up,6iDbohhNKXVKePqVozILEJ,31,0.6563548387096775,0.1477993117681533,0.5549354838709677,0.1199710897074432,-7.312612903225808,2.193534175365094,0.4516129032258064,0.5058794110206736,0.0949838709677419,0.0767730251966761,0.2150264516129032,0.213506453743962,0.1454,0.0955078844912816,0.3758612903225806,0.207172319060598,119.62612903225806,31.227662696976363,0.0108541483870967,0.0367268404131284,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
ISTJ,SJ,ISTJ PLAYLIST,5y4B42w1ldg8DXXv5sWRgw,10,0.7297,0.1145154526205476,0.549,0.20425746280396,-7.338000000000001,3.5823756239555773,1.0,0.0,0.1119699999999999,0.1240719240333337,0.45506,0.3581485638359838,0.2114599999999999,0.1457659631052462,0.5547000000000001,0.1853219720738297,114.3182,25.67525448451181,0.054463624,0.1720056556955574,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISTJ,SJ,ISTJ 1w9 vibes 🗿,5gY7k4Vw81BXDh5u47X1Sf,42,0.5769285714285713,0.1619884658431028,0.6302380952380953,0.2190284322253909,-8.481809523809522,4.081510888576143,0.5238095238095238,0.5054867366041313,0.0429452380952381,0.0176458687541381,0.2720832142857143,0.3094000901781078,0.1667523809523809,0.1203733931343658,0.5308166666666667,0.2407697350690141,124.3479761904762,28.40959479496414,0.1477714478571428,0.2969474419589424,2.0,4.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,2.0
ISTJ,SJ,JCs: For the ISTJs 🧘🏻‍♀️🧘🏾‍♂️,5HS5syPwfxGGGYW6aCjxwa,29,0.6098620689655172,0.1624310236328751,0.5014482758620691,0.1969892285320074,-10.07962068965517,3.273635838175226,0.7586206896551724,0.4354941703556927,0.0447068965517241,0.0237841473470173,0.4748793103448275,0.2828309835766512,0.1395827586206896,0.0771304603020359,0.5049310344827587,0.247156100331419,106.1413103448276,27.060654309351914,0.4165356724137931,0.4027972356336523,0.0,2.0,0.0,1.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0
ISTJ,SJ,"si, soy ISTJ 1w9 ",2eZLN1s3kJRTOnHRHsgBtm,37,0.287254054054054,0.1216068565194929,0.0645381081081081,0.0750149872743158,-25.87332432432433,6.201277740443022,0.7567567567567568,0.4349588362008399,0.0439729729729729,0.0066405174099215,0.963891891891892,0.1104890099571958,0.1096108108108108,0.0412988484086406,0.1414432432432432,0.1499764454479075,92.8167027027027,25.676531823680783,0.8373162162162162,0.2263879775880256,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ISTJ,SJ,aries intj virgo istj ,0pL2Wc5silW2ymhlE7D568,50,0.4815,0.1555734946734114,0.52718,0.2259986174781625,-9.63098,3.1601649174867896,0.78,0.4184519575964801,0.072238,0.0799844752538432,0.31288586,0.3545398623514197,0.191482,0.1435024293188382,0.337156,0.2104422885258569,115.31064000000002,25.98108266409172,0.063183063,0.1616993441989479,0.0,6.0,1.0,9.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0
ISTJ,SJ,ISTJ 🐧,2HXZOxWGHtvwGywelF3DIP,10,0.5709,0.1021387400657665,0.7314,0.1011436821776053,-4.4906,0.8953579296695943,0.3,0.4830458915396479,0.1869,0.1479146450566076,0.1585599999999999,0.1260645971978916,0.1628399999999999,0.1111737199161744,0.6358,0.1850278057181917,134.4377,34.10287064179658,1.66e-07,5.249380915879509e-07,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
ISTJ,SJ,istj kpop,3D2AzPt3k9dyIfEYdCphZe,21,0.6486190476190475,0.110312046572655,0.8372380952380952,0.0987982311389757,-3.2890476190476186,1.3563076891395434,0.0952380952380952,0.3007926037591191,0.0936619047619047,0.043888215687021,0.1049389047619047,0.1098515308641189,0.1935333333333333,0.1538144834966243,0.6307619047619047,0.1863775482084429,123.991,28.309304060679413,8.711047619047618e-05,0.0003418080222211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
ISTJ,SJ,music taste ng isang istj na pisces,02GQyXeDUE5cBcvhfzLbR1,50,0.6176,0.1029471828122537,0.5814739999999999,0.1941015543261741,-7.55576,3.23196623391131,0.84,0.3703280399090203,0.052902,0.0511306748858815,0.28340068,0.3002096464443174,0.169694,0.1132971988594059,0.496162,0.2246073625285707,118.46632,27.33224376299904,0.0456924722,0.1515017534833149,0.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,4.0,7.0,1.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0
ISTJ,SJ,ISTJ/ISTP 6w5,6dCR9Y9YqiWYRQhg7GUMHN,30,0.5079999999999999,0.1362624242990784,0.6921666666666667,0.1930997746982262,-6.6583,2.590852051965224,0.5,0.5085476277156078,0.0652233333333333,0.0548015396419337,0.2077662233333333,0.2833025681807103,0.1585199999999999,0.1066672505731144,0.4026166666666666,0.2028218040433579,122.90783333333334,27.168259228794707,0.05117021,0.1572920760412572,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
ISTJ,SJ,➪𝙸𝚜𝚝𝚓,1KRA0qtTSgENyPYA31kpaA,30,0.6051333333333334,0.1371975000610014,0.5510666666666667,0.1865512656420311,-8.153166666666666,2.969757590053128,0.4333333333333333,0.5040069329937308,0.06865,0.0913914270106036,0.280591151,0.2846869914303679,0.1486033333333333,0.111169750547447,0.4592166666666666,0.2509816013085467,107.35786666666668,24.44194632005896,0.1198984543333333,0.2375988111475449,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
ISTJ,SJ,istj :),1PCrwZeoKZUe4vUOYZnj6V,47,0.5840425531914892,0.1509877561184592,0.6545531914893619,0.2033825703821375,-6.928872340425532,3.463649574459445,0.5319148936170213,0.504374939460682,0.059331914893617,0.0318001716319061,0.2617028382978723,0.2919724126717682,0.167395744680851,0.1139880904485521,0.4674744680851064,0.2251986209974817,127.28917021276598,30.5774498839452,0.0997650155319148,0.2324308315478741,1.0,4.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,7.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0
ISTJ,SJ,casca | character playlist,4xzVeMFzOfmq9Kz8G7C7oC,25,0.44264,0.1154339204913356,0.679212,0.2087146942598915,-7.53424,5.323411228401077,0.6,0.5000000000000001,0.048884,0.0288718097804761,0.206740216,0.3073389988344801,0.176452,0.1852755675563654,0.36984,0.2495763794245494,128.8184,32.02913101641483,0.2171444272,0.3600901820594518,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ISTJ,SJ,ISTJ - Taylor's Version,7tuX5r84HFSZusZfzLmG9M,33,0.5849696969696969,0.1082333950452922,0.5655454545454546,0.1433614511708715,-7.468757575757576,2.074870869932377,0.8787878787878788,0.3314339826398083,0.048360606060606,0.031666197863356,0.2670552424242424,0.3010821293861351,0.1326424242424242,0.0739102328432226,0.3749393939393939,0.1597906715428695,120.6719393939394,28.155246717906987,0.0002792169696969,0.0010348427391078,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
ISTJ,SJ,ISTJ Gemini,1UfNu8dL1AJcnykIhfp7wF,47,0.5887021276595745,0.1477091611909108,0.4599787234042551,0.1904898136454616,-9.155702127659575,2.9161138741027424,0.6808510638297872,0.4711864293980078,0.0654276595744681,0.0682426033645298,0.4933543404255319,0.3384143492888226,0.1484553191489361,0.0886534699988145,0.4326212765957447,0.2185079094540676,115.77512765957448,28.576763257718618,0.1247849585106383,0.2606938439325538,4.0,2.0,0.0,3.0,2.0,1.0,4.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,3.0,2.0
ISTJ,SJ,istj-t,7pUFryVLhIUsanyPD8pE2J,11,0.5611818181818182,0.1529881159971703,0.438490909090909,0.211891318626061,-8.487636363636364,5.358296338813808,0.7272727272727273,0.4670993664969137,0.0389727272727272,0.0089551204245494,0.5033672727272727,0.3690401346490896,0.1548090909090909,0.0858631056338571,0.3593454545454545,0.2021620951792712,125.90254545454546,30.07202880207332,0.0841174309090909,0.2788892035358746,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISTJ,SJ,Istj mood,556TVhk0BKaNGbyo5T6xis,29,0.5636896551724139,0.1424414926127004,0.6722689655172414,0.2160149417838766,-7.242724137931034,3.785591960659632,0.5862068965517241,0.5012300141587651,0.0602689655172413,0.0701593446756752,0.2374812517241379,0.2972588125976882,0.1772655172413793,0.1324829538249626,0.4273931034482758,0.242385310037897,114.9191724137931,29.397244873419407,0.1852429313793103,0.3242793691031154,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
